"('4931', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('5178', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('5178', 'Double Jeopardy!', '$800', 'SCIENCE')"
"('5178', 'Double Jeopardy!', '$1200', 'SCIENCE')"
"('2967', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('2967', 'Double Jeopardy!', '$600', 'SCIENCE')"
"('2967', 'Double Jeopardy!', '$800', 'SCIENCE')"
"('2967', 'Double Jeopardy!', '$1000', 'SCIENCE')"
"('5814', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('5814', 'Double Jeopardy!', '$800', 'SCIENCE')"
"('5814', 'Double Jeopardy!', '$3,000', 'SCIENCE')"
"('5814', 'Double Jeopardy!', '$2000', 'SCIENCE')"
"('9', 'Final Jeopardy!', None, 'SCIENCE')"
"('5374', 'Double Jeopardy!', '$400', 'SCIENCE')"
"('5374', 'Double Jeopardy!', '$1200', 'SCIENCE')"
"('5374', 'Double Jeopardy!', '$2000', 'SCIENCE')"
"('1195', 'Jeopardy!', '$100', 'SCIENCE')"
"('1195', 'Jeopardy!', '$200', 'SCIENCE')"
"('1195', 'Jeopardy!', '$300', 'SCIENCE')"
"('1195', 'Jeopardy!', '$400', 'SCIENCE')"
"('1195', 'Jeopardy!', '$500', 'SCIENCE')"
"('2964', 'Jeopardy!', '$100', 'SCIENCE')"
"('2964', 'Jeopardy!', '$200', 'SCIENCE')"
"('2964', 'Jeopardy!', '$300', 'SCIENCE')"
"('2964', 'Jeopardy!', '$400', 'SCIENCE')"
"('2964', 'Jeopardy!', '$500', 'SCIENCE')"
"('2046', 'Jeopardy!', '$100', 'SCIENCE')"
"('2046', 'Jeopardy!', '$200', 'SCIENCE')"
"('2046', 'Jeopardy!', '$300', 'SCIENCE')"
"('2046', 'Jeopardy!', '$400', 'SCIENCE')"
"('2046', 'Jeopardy!', '$500', 'SCIENCE')"
"('5282', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5282', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5282', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('5282', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5282', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('1658', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1658', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('1658', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('1658', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1658', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2349', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2349', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2349', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2349', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2349', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('4968', 'Jeopardy!', '$200', 'LITERATURE')"
"('4968', 'Jeopardy!', '$400', 'LITERATURE')"
"('4968', 'Jeopardy!', '$600', 'LITERATURE')"
"('4968', 'Jeopardy!', '$800', 'LITERATURE')"
"('4968', 'Jeopardy!', '$1000', 'LITERATURE')"
"('4808', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('4808', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('4808', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('4808', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('4808', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('3820', 'Jeopardy!', '$100', 'LITERATURE')"
"('3820', 'Jeopardy!', '$200', 'LITERATURE')"
"('3820', 'Jeopardy!', '$300', 'LITERATURE')"
"('3820', 'Jeopardy!', '$400', 'LITERATURE')"
"('3820', 'Jeopardy!', '$500', 'LITERATURE')"
"('2893', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2893', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2893', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2893', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2893', 'Double Jeopardy!', '$500', 'LITERATURE')"
"('5081', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5081', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5081', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('5081', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5081', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('10', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('10', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('10', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('10', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('10', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3118', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3118', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3118', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3118', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3118', 'Double Jeopardy!', '$3,000', 'LITERATURE')"
"('3475', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3475', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3475', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3475', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3475', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2339', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2339', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2339', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2339', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2339', 'Double Jeopardy!', '$1,100', 'LITERATURE')"
"('4639', 'Final Jeopardy!', None, 'LITERATURE')"
"('4955', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('4955', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('4955', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('4955', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('4955', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('2625', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2625', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2625', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2625', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2625', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('1333', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1333', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('1333', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('1333', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1333', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('4613', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('4613', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('4613', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('4613', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('4613', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('5175', 'Final Jeopardy!', None, 'LITERATURE')"
"('2836', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2836', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2836', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2836', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2836', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('4965', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('4965', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('4965', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('4965', 'Double Jeopardy!', '$6,000', 'LITERATURE')"
"('4965', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('3287', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1659', 'Double Jeopardy!', '$400', 'FRENCH LITERATURE')"
"('3287', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3287', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3287', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2125', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2125', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2125', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2125', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2125', 'Double Jeopardy!', '$2,200', 'LITERATURE')"
"('2777', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2777', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2777', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2777', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2777', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3616', 'Jeopardy!', '$100', 'LITERATURE')"
"('3616', 'Jeopardy!', '$200', 'LITERATURE')"
"('3616', 'Jeopardy!', '$300', 'LITERATURE')"
"('3616', 'Jeopardy!', '$400', 'LITERATURE')"
"('3616', 'Jeopardy!', '$500', 'LITERATURE')"
"('2977', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2977', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2977', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2977', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2977', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3516', 'Jeopardy!', '$100', 'LITERATURE')"
"('3516', 'Jeopardy!', '$200', 'LITERATURE')"
"('3516', 'Jeopardy!', '$300', 'LITERATURE')"
"('3516', 'Jeopardy!', '$400', 'LITERATURE')"
"('3516', 'Jeopardy!', '$500', 'LITERATURE')"
"('3623', 'Final Jeopardy!', None, 'LITERATURE')"
"('3284', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3284', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3284', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3284', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5398', 'Jeopardy!', '$1000', 'SHORT STORIES')"
"('2982', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2982', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2982', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2982', 'Double Jeopardy!', '$1,000', 'LITERATURE')"
"('2982', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('839', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('839', 'Double Jeopardy!', '$6,000', 'LITERATURE')"
"('839', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('839', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('839', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5170', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5170', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5170', 'Double Jeopardy!', '$6,000', 'LITERATURE')"
"('5170', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5170', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('3929', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3929', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3929', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3929', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1906', 'Jeopardy!', '$100', 'LITERATURE')"
"('1906', 'Jeopardy!', '$200', 'LITERATURE')"
"('1906', 'Jeopardy!', '$300', 'LITERATURE')"
"('1906', 'Jeopardy!', '$400', 'LITERATURE')"
"('1906', 'Jeopardy!', '$500', 'LITERATURE')"
"('3521', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3521', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3521', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3521', 'Double Jeopardy!', '$1,000', 'LITERATURE')"
"('3521', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2827', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2827', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2827', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2827', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2827', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3324', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3324', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3324', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3324', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3324', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5423', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5423', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5423', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('5423', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5423', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('2207', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2207', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2207', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2207', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2207', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3364', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3364', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3364', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3364', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3364', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5106', 'Jeopardy!', '$200', 'LITERATURE')"
"('5106', 'Jeopardy!', '$600', 'LITERATURE')"
"('5106', 'Jeopardy!', '$800', 'LITERATURE')"
"('5106', 'Jeopardy!', '$1000', 'LITERATURE')"
"('2635', 'Jeopardy!', '$100', 'LITERATURE')"
"('2635', 'Jeopardy!', '$200', 'LITERATURE')"
"('2635', 'Jeopardy!', '$300', 'LITERATURE')"
"('2635', 'Jeopardy!', '$400', 'LITERATURE')"
"('2635', 'Jeopardy!', '$500', 'LITERATURE')"
"('2857', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2857', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2857', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2857', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2857', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5689', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5689', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5689', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('5689', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5689', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('66', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('66', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('66', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('66', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('1152', 'Final Jeopardy!', None, 'LITERATURE')"
"('5655', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5655', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5655', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('5655', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5655', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('1339', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1339', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('1339', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('1339', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1339', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3941', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3941', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3941', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3941', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3941', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('1102', 'Final Jeopardy!', None, 'LITERATURE')"
"('2845', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2845', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2845', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2845', 'Double Jeopardy!', '$2,000', 'LITERATURE')"
"('2845', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('1309', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1309', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('1309', 'Double Jeopardy!', '$500', 'LITERATURE')"
"('1309', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1309', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2866', 'Jeopardy!', '$100', 'LITERATURE')"
"('2866', 'Jeopardy!', '$200', 'LITERATURE')"
"('2866', 'Jeopardy!', '$300', 'LITERATURE')"
"('2866', 'Jeopardy!', '$400', 'LITERATURE')"
"('2866', 'Jeopardy!', '$500', 'LITERATURE')"
"('1266', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1266', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('1266', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('1266', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1266', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5263', 'Final Jeopardy!', None, 'LITERATURE')"
"('5258', 'Final Jeopardy!', None, 'LITERATURE')"
"('5496', 'Jeopardy!', '$200', 'LITERATURE')"
"('5496', 'Jeopardy!', '$400', 'LITERATURE')"
"('5496', 'Jeopardy!', '$800', 'LITERATURE')"
"('5496', 'Jeopardy!', '$1000', 'LITERATURE')"
"('3601', 'Jeopardy!', '$100', 'LITERATURE')"
"('3601', 'Jeopardy!', '$200', 'LITERATURE')"
"('3601', 'Jeopardy!', '$300', 'LITERATURE')"
"('3601', 'Jeopardy!', '$500', 'LITERATURE')"
"('3601', 'Jeopardy!', '$500', 'LITERATURE')"
"('571', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('571', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('571', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('571', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3791', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3791', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3791', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3791', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3791', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2378', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2378', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2378', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2378', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2378', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2904', 'Jeopardy!', '$100', 'LITERATURE')"
"('2904', 'Jeopardy!', '$200', 'LITERATURE')"
"('2904', 'Jeopardy!', '$300', 'LITERATURE')"
"('2904', 'Jeopardy!', '$400', 'LITERATURE')"
"('2904', 'Jeopardy!', '$500', 'LITERATURE')"
"('777', 'Jeopardy!', '$100', 'LITERATURE')"
"('777', 'Jeopardy!', '$200', 'LITERATURE')"
"('777', 'Jeopardy!', '$300', 'LITERATURE')"
"('777', 'Jeopardy!', '$400', 'LITERATURE')"
"('777', 'Jeopardy!', '$500', 'LITERATURE')"
"('6215', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('6215', 'Double Jeopardy!', '$3,800', 'LITERATURE')"
"('6215', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('6215', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('6215', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('4290', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('4290', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('4290', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('4290', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('312', 'Final Jeopardy!', None, 'LITERATURE')"
"('5458', 'Jeopardy!', '$200', 'LITERATURE')"
"('5458', 'Jeopardy!', '$400', 'LITERATURE')"
"('5458', 'Jeopardy!', '$500', 'LITERATURE')"
"('5458', 'Jeopardy!', '$800', 'LITERATURE')"
"('5458', 'Jeopardy!', '$1000', 'LITERATURE')"
"('2841', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2841', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2841', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2841', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2841', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2897', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2897', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2897', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2897', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2897', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2940', 'Jeopardy!', '$100', 'LITERATURE')"
"('2940', 'Jeopardy!', '$200', 'LITERATURE')"
"('2940', 'Jeopardy!', '$300', 'LITERATURE')"
"('2940', 'Jeopardy!', '$400', 'LITERATURE')"
"('2940', 'Jeopardy!', '$500', 'LITERATURE')"
"('3882', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3882', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3882', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3882', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3882', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5066', 'Final Jeopardy!', None, 'LITERATURE')"
"('2915', 'Jeopardy!', '$100', 'LITERATURE')"
"('2915', 'Jeopardy!', '$200', 'LITERATURE')"
"('2915', 'Jeopardy!', '$300', 'LITERATURE')"
"('2915', 'Jeopardy!', '$400', 'LITERATURE')"
"('2915', 'Jeopardy!', '$500', 'LITERATURE')"
"('6183', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('6183', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('6183', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('6183', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('6183', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('2620', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2620', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2620', 'Double Jeopardy!', '$1,000', 'LITERATURE')"
"('2620', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2620', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2753', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2753', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2753', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2753', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2753', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3663', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3663', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3663', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3663', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('3663', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2039', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2039', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2039', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2039', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2039', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('1200', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('1200', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('1200', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('1200', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('1200', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('2677', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2677', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2677', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2677', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2677', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('5488', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('5488', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('5488', 'Double Jeopardy!', '$1200', 'LITERATURE')"
"('5488', 'Double Jeopardy!', '$1600', 'LITERATURE')"
"('5488', 'Double Jeopardy!', '$2000', 'LITERATURE')"
"('2946', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2946', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2946', 'Double Jeopardy!', '$1,000', 'LITERATURE')"
"('2946', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2946', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3160', 'Jeopardy!', '$100', 'LITERATURE')"
"('3160', 'Jeopardy!', '$200', 'LITERATURE')"
"('3160', 'Jeopardy!', '$300', 'LITERATURE')"
"('3160', 'Jeopardy!', '$400', 'LITERATURE')"
"('3160', 'Jeopardy!', '$500', 'LITERATURE')"
"('3789', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3465', 'Jeopardy!', '$100', 'LITERATURE')"
"('3465', 'Jeopardy!', '$200', 'LITERATURE')"
"('3465', 'Jeopardy!', '$300', 'LITERATURE')"
"('3465', 'Jeopardy!', '$400', 'LITERATURE')"
"('3465', 'Jeopardy!', '$500', 'LITERATURE')"
"('2674', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2674', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2674', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2674', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2674', 'Double Jeopardy!', '$2,500', 'LITERATURE')"
"('3330', 'Final Jeopardy!', None, 'LITERATURE')"
"('2918', 'Jeopardy!', '$100', 'LITERATURE')"
"('2918', 'Jeopardy!', '$200', 'LITERATURE')"
"('2918', 'Jeopardy!', '$300', 'LITERATURE')"
"('2918', 'Jeopardy!', '$700', 'LITERATURE')"
"('2918', 'Jeopardy!', '$500', 'LITERATURE')"
"('2627', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2627', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2627', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2627', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2627', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('3761', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('3761', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('3761', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('3761', 'Double Jeopardy!', '$1,000', 'LITERATURE')"
"('3055', 'Jeopardy!', '$100', 'LITERATURE')"
"('3055', 'Jeopardy!', '$200', 'LITERATURE')"
"('3055', 'Jeopardy!', '$300', 'LITERATURE')"
"('3055', 'Jeopardy!', '$1,000', 'LITERATURE')"
"('3055', 'Jeopardy!', '$500', 'LITERATURE')"
"('2116', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2116', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('2116', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('2116', 'Double Jeopardy!', '$1,200', 'LITERATURE')"
"('2116', 'Double Jeopardy!', '$1000', 'LITERATURE')"
"('733', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('733', 'Double Jeopardy!', '$400', 'LITERATURE')"
"('733', 'Double Jeopardy!', '$600', 'LITERATURE')"
"('733', 'Double Jeopardy!', '$800', 'LITERATURE')"
"('2577', 'Double Jeopardy!', '$200', 'LITERATURE')"
"('2577', 'Double Jeopardy!', '$400', 'LITERATURE')"
